"","ID","key_press","trial_type","trial_index","control_level","correct","confidence_level","test_part","staircase","reverse","staircaseA","staircaseB","average_thre"
"6231",52,66,"dot-motion",133,0.0120015,1,4,"stimulus",0,NA,0,0,0
"6232",59,66,"dot-motion",159,0.083309,1,4,"stimulus",0,1,0,0,0
"6233",42,65,"dot-motion",175,0.00650105,1,4,"stimulus",1,1,0,0,0
"6234",59,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0844688,0.0581654,0.0713171
"6235",44,66,"dot-motion",117,0.0065015,1,4,"stimulus",1,NA,0,0,0
"6236",26,66,"dot-motion",189,0.047503,1,4,"stimulus",0,NA,0,0,0
"6237",65,65,"dot-motion",114,0.02,1,4,"stimulus",1,NA,0,0,0
"6238",83,66,"dot-motion",117,0.0525051,1,4,"stimulus",1,1,0,0,0
"6239",52,65,"dot-motion",135,0.25,1,4,"catch trial",0,NA,0,0,0
"6240",26,66,"dot-motion",191,0.0300015,1,4,"stimulus",1,NA,0,0,0
"6241",42,66,"dot-motion",177,0.0050006,1,4,"stimulus",0,1,0,0,0
"6242",44,65,"dot-motion",119,0.0055015,1,4,"stimulus",1,NA,0,0,0
"6243",65,65,"dot-motion",116,0.015,1,4,"stimulus",1,NA,0,0,0
"6244",83,66,"dot-motion",119,0.085006,1,3,"stimulus",0,1,0,0,0
"6245",7,66,"dot-motion",111,0.0375036,1,1,"stimulus",1,NA,0,0,0
"6246",26,65,"dot-motion",193,0.045003,NA,4,"stimulus",0,1,0,0,0
"6247",52,66,"dot-motion",137,0.00550075,NA,2,"stimulus",1,1,0,0,0
"6248",42,65,"dot-motion",179,0.00550105,1,4,"stimulus",1,NA,0,0,0
"6249",83,65,"dot-motion",121,0.0515051,NA,2,"stimulus",1,1,0,0,0
"6250",44,65,"dot-motion",121,0.0045015,1,2,"stimulus",1,NA,0,0,0
"6251",65,65,"dot-motion",118,0.0300015,NA,4,"stimulus",0,NA,0,0,0
"6252",7,66,"dot-motion",113,0.25,NA,1,"catch trial",0,NA,0,0,0
"6253",52,65,"dot-motion",139,0.00850105,1,4,"stimulus",1,1,0,0,0
"6254",26,65,"dot-motion",195,0.0525037,NA,4,"stimulus",0,NA,0,0,0
"6255",42,65,"dot-motion",181,0.00450105,1,4,"stimulus",1,NA,0,0,0
"6256",65,65,"dot-motion",120,0.01,NA,4,"stimulus",1,1,0,0,0
"6257",83,66,"dot-motion",123,0.0545054,1,1,"stimulus",1,1,0,0,0
"6258",7,66,"dot-motion",115,0.125011,NA,1,"stimulus",0,NA,0,0,0
"6259",44,66,"dot-motion",123,0.25,1,4,"catch trial",0,NA,0,0,0
"6260",52,65,"dot-motion",141,0.0110015,1,4,"stimulus",0,NA,0,0,0
"6261",26,65,"dot-motion",197,0.0250015,1,4,"stimulus",1,NA,0,0,0
"6262",42,66,"dot-motion",183,0.0048006,1,4,"stimulus",0,NA,0,0,0
"6263",83,65,"dot-motion",125,0.0535054,1,4,"stimulus",1,NA,0,0,0
"6264",7,65,"dot-motion",117,0.132511,NA,2,"stimulus",0,NA,0,0,0
"6265",65,65,"dot-motion",122,0.0250015,NA,4,"stimulus",1,NA,0,0,0
"6266",52,65,"dot-motion",143,0.0100015,NA,2,"stimulus",0,1,0,0,0
"6267",26,66,"dot-motion",199,0.0600045,NA,3,"stimulus",0,NA,0,0,0
"6268",44,65,"dot-motion",125,0.0035015,1,2,"stimulus",1,NA,0,0,0
"6269",42,65,"dot-motion",185,0.0046006,1,2,"stimulus",0,NA,0,0,0
"6270",83,66,"dot-motion",127,0.080006,NA,1,"stimulus",0,1,0,0,0
"6271",65,65,"dot-motion",124,0.040003,NA,4,"stimulus",1,NA,0,0,0
"6272",7,66,"dot-motion",119,0.0365036,1,2,"stimulus",1,NA,0,0,0
"6273",52,66,"dot-motion",145,0.00750105,1,4,"stimulus",1,NA,0,0,0
"6274",26,66,"dot-motion",201,0.0675052,1,4,"stimulus",0,1,0,0,0
"6275",44,65,"dot-motion",127,0.0075015,1,4,"stimulus",0,NA,0,0,0
"6276",42,65,"dot-motion",187,0.00350105,1,2,"stimulus",1,NA,0,0,0
"6277",83,66,"dot-motion",129,0.0525054,NA,4,"stimulus",1,1,0,0,0
"6278",7,66,"dot-motion",121,0.0355036,NA,1,"stimulus",1,1,0,0,0
"6279",65,65,"dot-motion",126,0.0550045,1,4,"stimulus",1,1,0,0,0
"6280",26,66,"dot-motion",203,0.0200015,NA,4,"stimulus",1,1,0,0,0
"6281",52,65,"dot-motion",147,0.00650105,1,4,"stimulus",1,NA,0,0,0
"6282",42,65,"dot-motion",189,0.00250105,1,3,"stimulus",1,NA,0,0,0
"6283",83,65,"dot-motion",131,0.0875067,NA,2,"stimulus",0,NA,0,0,0
"6284",44,66,"dot-motion",129,0.0050015,1,2,"stimulus",0,NA,0,0,0
"6285",7,65,"dot-motion",123,0.140012,1,4,"stimulus",0,1,0,0,0
"6286",65,65,"dot-motion",128,0.045003,NA,4,"stimulus",0,NA,0,0,0
"6287",26,66,"dot-motion",205,0.0650053,1,4,"stimulus",0,NA,0,0,0
"6288",52,65,"dot-motion",149,0.0130018,1,4,"stimulus",0,1,0,0,0
"6289",44,66,"dot-motion",131,0.0025015,NA,2,"stimulus",0,1,0,0,0
"6290",42,65,"dot-motion",191,0.00150105,1,3,"stimulus",1,NA,0,0,0
"6291",7,66,"dot-motion",125,0.0385039,1,4,"stimulus",1,1,0,0,0
"6292",26,66,"dot-motion",207,0.0625053,1,4,"stimulus",0,NA,0,0,0
"6293",83,66,"dot-motion",133,0.0950075,1,3,"stimulus",0,1,0,0,0
"6294",65,65,"dot-motion",130,0.0600045,NA,4,"stimulus",0,NA,0,0,0
"6295",42,65,"dot-motion",193,0.0044006,1,4,"stimulus",0,NA,0,0,0
"6296",52,65,"dot-motion",151,0.00550105,NA,2,"stimulus",1,1,0,0,0
"6297",44,66,"dot-motion",133,0.0025015,NA,2,"stimulus",1,1,0,0,0
"6298",26,65,"dot-motion",209,0.0275022,NA,4,"stimulus",1,NA,0,0,0
"6299",7,65,"dot-motion",127,0.0375039,1,1,"stimulus",1,NA,0,0,0
"6300",83,65,"dot-motion",135,0.0925075,NA,1,"stimulus",0,1,0,0,0
"6301",65,65,"dot-motion",132,0.075006,1,4,"stimulus",0,1,0,0,0
"6302",42,65,"dot-motion",195,0.00050105,1,3,"stimulus",1,NA,0,0,0
"6303",44,65,"dot-motion",135,0.0055018,1,3,"stimulus",1,1,0,0,0
"6304",52,65,"dot-motion",153,0.25,1,4,"catch trial",0,NA,0,0,0
"6305",7,66,"dot-motion",129,0.137512,1,4,"stimulus",0,NA,0,0,0
"6306",26,66,"dot-motion",211,0.0600053,NA,4,"stimulus",0,1,0,0,0
"6307",83,66,"dot-motion",137,0.0531055,1,2,"stimulus",1,1,0,0,0
"6308",65,65,"dot-motion",134,0.0525045,1,4,"stimulus",1,NA,0,0,0
"6309",42,65,"dot-motion",197,0.0042006,1,2,"stimulus",0,NA,0,0,0
"6310",60,65,"dot-motion",83,0.025,1,4,"stimulus",0,NA,0,0,0
"6311",44,66,"dot-motion",137,0.0045018,1,3,"stimulus",1,NA,0,0,0
"6312",7,66,"dot-motion",131,0.0365039,1,1,"stimulus",1,NA,0,0,0
"6313",26,66,"dot-motion",213,0.067506,1,4,"stimulus",0,1,0,0,0
"6314",52,66,"dot-motion",155,0.25,1,4,"catch trial",0,NA,0,0,0
"6315",83,65,"dot-motion",139,0.100008,1,4,"stimulus",0,1,0,0,0
"6316",31,65,"dot-motion",173,0.025,1,4,"stimulus",0,NA,0,0,0
"6317",65,65,"dot-motion",136,0.0500045,NA,4,"stimulus",1,1,0,0,0
"6318",42,65,"dot-motion",199,0.0040006,1,4,"stimulus",0,NA,0,0,0
"6319",60,65,"dot-motion",85,0.02,NA,3,"stimulus",0,1,0,0,0
"6320",44,66,"dot-motion",139,0.25,1,4,"catch trial",0,NA,0,0,0
"6321",7,65,"dot-motion",133,0.135012,NA,2,"stimulus",0,1,0,0,0
"6322",52,65,"dot-motion",157,0.00850135,1,3,"stimulus",1,1,0,0,0
"6323",26,65,"dot-motion",215,0.066506,1,4,"stimulus",0,NA,0,0,0
"6324",31,66,"dot-motion",175,0.02,NA,4,"stimulus",0,1,0,0,0
"6325",65,65,"dot-motion",138,0.0575052,NA,4,"stimulus",1,NA,0,0,0
"6326",42,65,"dot-motion",201,0,1,1,"stimulus",1,NA,0,0,0
"6327",83,66,"dot-motion",141,0.0975083,1,1,"stimulus",0,NA,0,0,0
"6328",44,66,"dot-motion",141,0.0035018,1,3,"stimulus",1,NA,0,0,0
"6329",26,66,"dot-motion",217,0.065506,NA,4,"stimulus",0,1,0,0,0
"6330",60,66,"dot-motion",87,0.025,NA,4,"stimulus",1,NA,0,0,0
"6331",7,65,"dot-motion",135,0.0355039,NA,4,"stimulus",1,1,0,0,0
"6332",52,66,"dot-motion",159,0.00750135,1,4,"stimulus",1,NA,0,0,0
"6333",31,66,"dot-motion",177,0.025,1,4,"stimulus",1,NA,0,0,0
"6334",42,65,"dot-motion",203,0.0038006,1,3,"stimulus",0,NA,0,0,0
"6335",7,65,"dot-motion",137,0.142513,NA,1,"stimulus",0,NA,0,0,0
"6336",60,65,"dot-motion",89,0.0400015,1,3,"stimulus",1,1,0,0,0
"6337",44,65,"dot-motion",143,0.0025018,1,3,"stimulus",1,NA,0,0,0
"6338",26,65,"dot-motion",219,0.0685063,1,4,"stimulus",0,1,0,0,0
"6339",65,65,"dot-motion",140,0.072506,1,4,"stimulus",0,NA,0,0,0
"6340",83,65,"dot-motion",143,0.0950083,1,3,"stimulus",0,NA,0,0,0
"6341",31,66,"dot-motion",179,0.0350015,NA,4,"stimulus",0,NA,0,0,0
"6342",52,66,"dot-motion",161,0.00650135,1,3,"stimulus",1,NA,0,0,0
"6343",42,65,"dot-motion",205,0.25,1,4,"catch trial",0,NA,0,0,0
"6344",60,65,"dot-motion",91,0.0350015,NA,4,"stimulus",1,1,0,0,0
"6345",44,65,"dot-motion",145,0.25,1,4,"catch trial",0,NA,0,0,0
"6346",26,66,"dot-motion",221,0.0675063,NA,4,"stimulus",0,1,0,0,0
"6347",7,65,"dot-motion",139,0.150014,1,2,"stimulus",0,1,0,0,0
"6348",83,66,"dot-motion",145,0.0925082,1,2,"stimulus",0,NA,0,0,0
"6349",31,66,"dot-motion",181,0.02,1,4,"stimulus",1,NA,0,0,0
"6350",65,65,"dot-motion",142,0.25,NA,4,"catch trial",0,NA,0,0,0
"6351",52,66,"dot-motion",163,0.0120018,1,4,"stimulus",0,NA,0,0,0
"6352",26,66,"dot-motion",223,0.0705066,NA,4,"stimulus",0,NA,0,0,0
"6353",42,66,"dot-motion",207,0.0036006,1,2,"stimulus",0,NA,0,0,0
"6354",7,66,"dot-motion",141,0.036104,NA,2,"stimulus",1,NA,0,0,0
"6355",60,65,"dot-motion",93,0.0350015,NA,3,"stimulus",0,NA,0,0,0
"6356",65,65,"dot-motion",144,0.070006,NA,4,"stimulus",0,1,0,0,0
"6357",44,65,"dot-motion",147,0.0015018,1,2,"stimulus",1,NA,0,0,0
"6358",52,66,"dot-motion",165,0.00550135,1,4,"stimulus",1,NA,0,0,0
"6359",31,66,"dot-motion",183,0.050003,NA,4,"stimulus",0,NA,0,0,0
"6360",26,65,"dot-motion",225,0.0735069,1,4,"stimulus",0,1,0,0,0
"6361",42,65,"dot-motion",209,0.0034006,1,1,"stimulus",0,NA,0,0,0
"6362",44,65,"dot-motion",149,0.0005018,1,3,"stimulus",1,NA,0,0,0
"6363",60,66,"dot-motion",95,0.050003,1,3,"stimulus",0,1,0,0,0
"6364",31,65,"dot-motion",185,0.0650045,NA,4,"stimulus",0,NA,0,0,0
"6365",7,66,"dot-motion",143,0.147514,NA,3,"stimulus",0,1,0,0,0
"6366",65,65,"dot-motion",146,0.0775068,1,4,"stimulus",0,1,0,0,0
"6367",52,65,"dot-motion",167,0.0110018,1,4,"stimulus",0,NA,0,0,0
"6368",26,65,"dot-motion",227,0.0725069,NA,4,"stimulus",0,1,0,0,0
"6369",42,65,"dot-motion",211,0,NA,1,"stimulus",1,1,0,0,0
"6370",44,66,"dot-motion",151,0.0100022,1,4,"stimulus",0,1,0,0,0
"6371",60,66,"dot-motion",97,0.0425023,1,3,"stimulus",1,1,0,0,0
"6372",65,65,"dot-motion",148,0.0750068,1,4,"stimulus",0,NA,0,0,0
"6373",7,66,"dot-motion",145,0.036704,NA,3,"stimulus",1,NA,0,0,0
"6374",31,65,"dot-motion",187,0.080006,1,4,"stimulus",0,1,0,0,0
"6375",52,66,"dot-motion",169,0.00450135,1,4,"stimulus",1,NA,0,0,0
"6376",26,66,"dot-motion",229,0.035003,NA,4,"stimulus",1,NA,0,0,0
"6377",42,65,"dot-motion",213,0.0032006,1,3,"stimulus",0,NA,0,0,0
"6378",44,65,"dot-motion",153,0,NA,1,"stimulus",1,1,0,0,0
"6379",83,66,"dot-motion",147,0.0900083,NA,2,"stimulus",0,1,0,0,0
"6380",7,66,"dot-motion",147,0.0373041,NA,1,"stimulus",1,NA,0,0,0
"6381",65,65,"dot-motion",150,0.0725067,1,4,"stimulus",0,NA,0,0,0
"6382",31,65,"dot-motion",189,0.015,NA,4,"stimulus",1,1,0,0,0
"6383",60,66,"dot-motion",99,0.0400022,NA,3,"stimulus",1,1,0,0,0
"6384",52,66,"dot-motion",171,0.0100018,1,4,"stimulus",0,NA,0,0,0
"6385",26,66,"dot-motion",231,0.0755072,1,4,"stimulus",0,1,0,0,0
"6386",44,65,"dot-motion",155,0.00900225,1,4,"stimulus",0,NA,0,0,0
"6387",42,65,"dot-motion",215,0.0030006,1,2,"stimulus",0,NA,0,0,0
"6388",60,66,"dot-motion",101,0.047503,1,2,"stimulus",1,1,0,0,0
"6389",65,65,"dot-motion",152,0.065006,NA,4,"stimulus",1,NA,0,0,0
"6390",26,65,"dot-motion",233,0.0753072,NA,4,"stimulus",0,1,0,0,0
"6391",31,65,"dot-motion",191,0.0300015,NA,4,"stimulus",1,NA,0,0,0
"6392",83,65,"dot-motion",149,0.25,1,1,"catch trial",0,NA,0,0,0
"6393",52,65,"dot-motion",173,0.00350135,1,3,"stimulus",1,NA,0,0,0
"6394",42,65,"dot-motion",217,0.0028006,NA,2,"stimulus",0,1,0,0,0
"6395",44,66,"dot-motion",157,0.25,1,4,"catch trial",0,NA,0,0,0
"6396",60,66,"dot-motion",103,0.25,1,3,"catch trial",0,NA,0,0,0
"6397",65,65,"dot-motion",154,0.0700068,1,4,"stimulus",0,NA,0,0,0
"6398",31,65,"dot-motion",193,0.045003,NA,4,"stimulus",1,NA,0,0,0
"6399",26,66,"dot-motion",235,0.0425038,1,4,"stimulus",1,1,0,0,0
"6400",83,65,"dot-motion",151,0.0930085,NA,3,"stimulus",0,NA,0,0,0
"6401",52,65,"dot-motion",175,0.0090018,1,2,"stimulus",0,NA,0,0,0
"6402",42,66,"dot-motion",219,0.0030003,1,2,"stimulus",1,1,0,0,0
"6403",31,65,"dot-motion",195,0.0600045,NA,4,"stimulus",1,NA,0,0,0
"6404",44,65,"dot-motion",159,0.0030003,1,2,"stimulus",1,1,0,0,0
"6405",65,65,"dot-motion",156,0.0725067,NA,4,"stimulus",1,NA,0,0,0
"6406",26,65,"dot-motion",237,0.0400038,1,4,"stimulus",1,NA,0,0,0
"6407",60,66,"dot-motion",105,0.045003,1,4,"stimulus",1,NA,0,0,0
"6408",52,66,"dot-motion",177,0.00250135,NA,3,"stimulus",1,1,0,0,0
"6409",31,65,"dot-motion",197,0.075006,1,4,"stimulus",1,1,0,0,0
"6410",44,65,"dot-motion",161,0.00800225,1,4,"stimulus",0,NA,0,0,0
"6411",26,65,"dot-motion",239,0.0375037,1,4,"stimulus",1,NA,0,0,0
"6412",83,65,"dot-motion",153,0.0960089,NA,3,"stimulus",0,NA,0,0,0
"6413",65,65,"dot-motion",158,0.0800075,NA,4,"stimulus",1,NA,0,0,0
"6414",60,65,"dot-motion",107,0.042503,NA,3,"stimulus",1,1,0,0,0
"6415",31,65,"dot-motion",199,0.072506,1,4,"stimulus",1,NA,0,0,0
"6416",52,65,"dot-motion",179,0.0080018,1,4,"stimulus",0,NA,0,0,0
"6417",44,65,"dot-motion",163,0.00700225,1,3,"stimulus",0,NA,0,0,0
"6418",26,66,"dot-motion",241,0.0350038,1,4,"stimulus",1,NA,0,0,0
"6419",65,65,"dot-motion",160,0.0675068,1,4,"stimulus",0,NA,0,0,0
"6420",60,65,"dot-motion",109,0.047503,NA,3,"stimulus",0,1,0,0,0
"6421",31,66,"dot-motion",201,0.070006,1,4,"stimulus",1,NA,0,0,0
"6422",83,65,"dot-motion",155,0.0990091,NA,1,"stimulus",0,NA,0,0,0
"6423",52,65,"dot-motion",181,0.00550165,1,4,"stimulus",1,1,0,0,0
"6424",65,65,"dot-motion",162,0.0650067,NA,4,"stimulus",0,1,0,0,0
"6425",26,66,"dot-motion",243,0.0325038,NA,3,"stimulus",1,1,0,0,0
"6426",44,66,"dot-motion",165,0.0020003,NA,2,"stimulus",1,1,0,0,0
"6427",60,66,"dot-motion",111,0.0455033,NA,3,"stimulus",1,NA,0,0,0
"6428",31,66,"dot-motion",203,0.077506,1,4,"stimulus",0,NA,0,0,0
"6429",83,65,"dot-motion",157,0.102009,1,3,"stimulus",0,1,0,0,0
"6430",65,65,"dot-motion",164,0.0725075,1,4,"stimulus",0,1,0,0,0
"6431",52,66,"dot-motion",183,0.00530165,1,4,"stimulus",1,NA,0,0,0
"6432",26,66,"dot-motion",245,0.0400045,NA,4,"stimulus",1,NA,0,0,0
"6433",44,65,"dot-motion",167,0.0050006,1,3,"stimulus",1,1,0,0,0
"6434",31,66,"dot-motion",205,0.067506,1,4,"stimulus",1,NA,0,0,0
"6435",60,66,"dot-motion",113,0.0550038,1,2,"stimulus",0,1,0,0,0
"6436",65,65,"dot-motion",166,0.25,1,4,"catch trial",0,NA,0,0,0
"6437",7,66,"dot-motion",149,0.150514,1,1,"stimulus",0,1,0,0,0
"6438",26,65,"dot-motion",247,0.0475053,NA,4,"stimulus",1,NA,0,0,0
"6439",44,65,"dot-motion",169,0.00600225,1,3,"stimulus",0,NA,0,0,0
"6440",83,65,"dot-motion",159,0.101009,NA,2,"stimulus",0,1,0,0,0
"6441",52,66,"dot-motion",185,0.0070018,1,4,"stimulus",0,NA,0,0,0
"6442",31,66,"dot-motion",207,0.075006,NA,4,"stimulus",0,1,0,0,0
"6443",7,66,"dot-motion",151,0.149514,1,3,"stimulus",0,NA,0,0,0
"6444",60,66,"dot-motion",115,0.0525037,1,4,"stimulus",0,NA,0,0,0
"6445",65,65,"dot-motion",168,0.0875083,1,4,"stimulus",1,1,0,0,0
"6446",26,66,"dot-motion",249,0.055006,1,4,"stimulus",1,1,0,0,0
"6447",31,66,"dot-motion",209,0.065006,NA,4,"stimulus",1,1,0,0,0
"6448",83,66,"dot-motion",161,0.10401,NA,4,"stimulus",0,NA,0,0,0
"6449",44,65,"dot-motion",171,0.00500225,1,4,"stimulus",0,NA,0,0,0
"6450",65,65,"dot-motion",170,0.0850082,1,4,"stimulus",1,NA,0,0,0
"6451",52,66,"dot-motion",187,0.0060018,NA,1,"stimulus",0,1,0,0,0
"6452",42,66,"dot-motion",221,0.0020003,NA,2,"stimulus",1,1,0,0,0
"6453",7,65,"dot-motion",153,0.148514,NA,1,"stimulus",0,1,0,0,0
"6454",60,65,"dot-motion",117,0.0485036,1,3,"stimulus",1,1,0,0,0
"6455",26,65,"dot-motion",251,0.052506,1,4,"stimulus",1,NA,0,0,0
"6456",44,66,"dot-motion",173,0.0048006,1,4,"stimulus",1,NA,0,0,0
"6457",83,65,"dot-motion",163,0.10701,1,3,"stimulus",0,1,0,0,0
"6458",7,66,"dot-motion",155,0.151514,1,4,"stimulus",0,1,0,0,0
"6459",26,66,"dot-motion",253,0.050006,NA,4,"stimulus",1,1,0,0,0
"6460",65,65,"dot-motion",172,0.0825083,NA,4,"stimulus",1,1,0,0,0
"6461",42,65,"dot-motion",223,0.0050006,1,3,"stimulus",1,1,0,0,0
"6462",31,66,"dot-motion",211,0.0825068,NA,4,"stimulus",0,NA,0,0,0
"6463",52,65,"dot-motion",189,0.00510165,1,4,"stimulus",1,NA,0,0,0
"6464",60,65,"dot-motion",119,0.0500038,NA,2,"stimulus",0,1,0,0,0
"6465",4,65,"dot-motion",77,0.0350015,1,3,"stimulus",1,1,0,0,0
"6466",7,66,"dot-motion",157,0.0379041,1,1,"stimulus",1,1,0,0,0
"6467",44,66,"dot-motion",175,0.00400225,1,4,"stimulus",0,NA,0,0,0
"6468",65,65,"dot-motion",174,0.090009,NA,4,"stimulus",1,NA,0,0,0
"6469",26,66,"dot-motion",255,0.0530063,NA,4,"stimulus",1,NA,0,0,0
"6470",31,66,"dot-motion",213,0.0900075,1,4,"stimulus",0,1,0,0,0
"6471",52,66,"dot-motion",191,0.0090021,1,4,"stimulus",0,1,0,0,0
"6472",42,66,"dot-motion",225,0.0048006,1,3,"stimulus",1,NA,0,0,0
"6473",83,66,"dot-motion",165,0.10601,NA,3,"stimulus",0,1,0,0,0
"6474",60,66,"dot-motion",121,0.0575045,1,4,"stimulus",0,1,0,0,0
"6475",4,66,"dot-motion",79,0.025,1,3,"stimulus",0,NA,0,0,0
"6476",7,66,"dot-motion",159,0.150514,NA,4,"stimulus",0,1,0,0,0
"6477",44,66,"dot-motion",177,0.0046006,1,4,"stimulus",1,NA,0,0,0
"6478",31,65,"dot-motion",215,0.0875075,NA,4,"stimulus",0,1,0,0,0
"6479",26,65,"dot-motion",257,0.0560066,NA,3,"stimulus",1,NA,0,0,0
"6480",4,65,"dot-motion",81,0.0325015,1,3,"stimulus",1,NA,0,0,0
"6481",42,66,"dot-motion",227,0.0046006,1,3,"stimulus",1,NA,0,0,0
"6482",52,66,"dot-motion",193,0.0080021,1,4,"stimulus",0,NA,0,0,0
"6483",60,65,"dot-motion",123,0.0475036,1,3,"stimulus",1,NA,0,0,0
"6484",7,65,"dot-motion",161,0.153514,1,2,"stimulus",0,1,0,0,0
"6485",83,65,"dot-motion",167,0.10901,1,2,"stimulus",0,1,0,0,0
"6486",26,65,"dot-motion",259,0.0590069,NA,4,"stimulus",1,NA,0,0,0
"6487",31,65,"dot-motion",217,0.0725067,NA,4,"stimulus",1,NA,0,0,0
"6488",44,65,"dot-motion",179,0.0044006,1,4,"stimulus",1,NA,0,0,0
"6489",4,65,"dot-motion",83,0.02,1,3,"stimulus",0,NA,0,0,0
"6490",42,66,"dot-motion",229,0.0044006,1,3,"stimulus",1,NA,0,0,0
"6491",52,66,"dot-motion",195,0.00490165,1,4,"stimulus",1,NA,0,0,0
"6492",60,66,"dot-motion",125,0.0565045,1,3,"stimulus",0,NA,0,0,0
"6493",7,66,"dot-motion",163,0.152514,NA,3,"stimulus",0,1,0,0,0
"6494",65,65,"dot-motion",176,0.0975097,1,4,"stimulus",1,1,0,0,0
"6495",31,65,"dot-motion",219,0.0800075,NA,4,"stimulus",1,NA,0,0,0
"6496",26,66,"dot-motion",261,0.0620072,1,4,"stimulus",1,1,0,0,0
"6497",4,65,"dot-motion",85,0.0300015,NA,3,"stimulus",1,1,0,0,0
"6498",44,65,"dot-motion",181,0.0042006,NA,4,"stimulus",1,1,0,0,0
"6499",83,66,"dot-motion",169,0.10801,1,4,"stimulus",0,NA,0,0,0
"6500",42,65,"dot-motion",231,0.0042006,1,3,"stimulus",1,NA,0,0,0
"6501",7,65,"dot-motion",165,0.153114,NA,4,"stimulus",0,NA,0,0,0
"6502",65,65,"dot-motion",178,0.0715075,NA,4,"stimulus",0,1,0,0,0
"6503",60,65,"dot-motion",127,0.0555045,1,2,"stimulus",0,NA,0,0,0
"6504",31,65,"dot-motion",221,0.0875083,NA,4,"stimulus",1,NA,0,0,0
"6505",52,66,"dot-motion",197,0.00470165,NA,1,"stimulus",1,1,0,0,0
"6506",26,65,"dot-motion",263,0.0610072,1,4,"stimulus",1,NA,0,0,0
"6507",4,66,"dot-motion",87,0.015,1,3,"stimulus",0,NA,0,0,0
"6508",44,65,"dot-motion",183,0.00300225,NA,2,"stimulus",0,1,0,0,0
"6509",83,65,"dot-motion",171,0.10701,NA,1,"stimulus",0,1,0,0,0
"6510",42,66,"dot-motion",233,0.25,1,4,"catch trial",0,NA,0,0,0
"6511",7,66,"dot-motion",167,0.153715,NA,1,"stimulus",0,NA,0,0,0
"6512",4,66,"dot-motion",89,0.01,1,3,"stimulus",0,NA,0,0,0
"6513",65,65,"dot-motion",180,0.0965098,NA,4,"stimulus",1,1,0,0,0
"6514",52,66,"dot-motion",199,0.25,1,4,"catch trial",0,NA,0,0,0
"6515",31,66,"dot-motion",223,0.0950083,NA,4,"stimulus",0,NA,0,0,0
"6516",60,66,"dot-motion",129,0.0465036,NA,4,"stimulus",1,1,0,0,0
"6517",26,65,"dot-motion",265,0.0600072,1,4,"stimulus",1,NA,0,0,0
"6518",7,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.152474,0.0377838,0.0951291
"6519",7,66,"dot-motion",169,0.154315,1,1,"stimulus",0,1,0,0,0
"6520",83,66,"dot-motion",173,0.10761,NA,3,"stimulus",0,NA,0,0,0
"6521",42,65,"dot-motion",235,0.0040006,1,3,"stimulus",1,NA,0,0,0
"6522",44,65,"dot-motion",185,0.00600255,1,4,"stimulus",0,1,0,0,0
"6523",65,65,"dot-motion",182,0.0995101,NA,4,"stimulus",1,NA,0,0,0
"6524",4,66,"dot-motion",91,0.005,1,3,"stimulus",0,NA,0,0,0
"6525",31,65,"dot-motion",225,0.095009,NA,4,"stimulus",1,NA,0,0,0
"6526",60,65,"dot-motion",131,0.0495039,NA,2,"stimulus",1,NA,0,0,0
"6527",26,66,"dot-motion",267,0.0590072,1,4,"stimulus",1,NA,0,0,0
"6528",52,65,"dot-motion",201,0.0070021,1,3,"stimulus",0,NA,0,0,0
"6529",42,65,"dot-motion",237,0.0038006,NA,1,"stimulus",1,1,0,0,0
"6530",42,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00256036,0.00276036,0.00266036
"6531",65,65,"dot-motion",184,0.0745078,NA,4,"stimulus",0,NA,0,0,0
"6532",44,66,"dot-motion",187,0.00500255,1,3,"stimulus",0,NA,0,0,0
"6533",4,65,"dot-motion",93,0.0375023,1,3,"stimulus",1,1,0,0,0
"6534",31,65,"dot-motion",227,0.102509,NA,4,"stimulus",0,NA,0,0,0
"6535",26,65,"dot-motion",269,0.0580072,NA,4,"stimulus",1,1,0,0,0
"6536",83,65,"dot-motion",175,0.10821,1,2,"stimulus",0,1,0,0,0
"6537",83,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.10745,0.0528253,0.0801378
"6538",60,66,"dot-motion",133,0.0545045,NA,1,"stimulus",0,1,0,0,0
"6539",65,65,"dot-motion",186,0.0775081,NA,4,"stimulus",0,NA,0,0,0
"6540",4,66,"dot-motion",95,0.0350023,1,3,"stimulus",1,NA,0,0,0
"6541",52,65,"dot-motion",203,0.0060021,NA,3,"stimulus",0,1,0,0,0
"6542",31,65,"dot-motion",229,0.11001,NA,4,"stimulus",0,NA,0,0,0
"6543",44,66,"dot-motion",189,0.00400255,NA,2,"stimulus",0,1,0,0,0
"6544",26,66,"dot-motion",271,0.0610075,1,4,"stimulus",1,1,0,0,0
"6545",60,66,"dot-motion",135,0.0575048,1,3,"stimulus",0,1,0,0,0
"6546",4,66,"dot-motion",97,0,1,3,"stimulus",0,NA,0,0,0
"6547",65,65,"dot-motion",188,0.0805084,NA,4,"stimulus",0,NA,0,0,0
"6548",31,65,"dot-motion",231,0.11751,NA,4,"stimulus",0,NA,0,0,0
"6549",52,66,"dot-motion",205,0.0090024,1,4,"stimulus",0,1,0,0,0
